28177,0.01,-0.04,1.01
28204,0.01,-0.04,1
28230,0,-0.03,1.03
28257,0.01,-0.04,1.02
28283,0.01,-0.04,1.02
28310,0.01,-0.04,1.02
28338,0.01,-0.04,1.01
28364,0,-0.04,1.02
28391,0.01,-0.04,1.02
28418,0.01,-0.04,1.02
28444,0,-0.04,1.01
28471,0,-0.04,1.01
28497,0.01,-0.04,1.02
28525,0,-0.04,1.01
28552,0.01,-0.04,1
28578,0,-0.04,1
28605,0,-0.04,1.01
28633,0.01,-0.04,1.02
28659,0,-0.04,1.02
28687,0,-0.04,1.02
28713,0.01,-0.04,1.01
28740,0.01,-0.04,1.02
28767,0,-0.04,1.02
28793,0,-0.04,1.01
28820,0,-0.04,1.01
28847,0,-0.04,1.01
28874,0.01,-0.04,1.02
28901,0,-0.04,1.02
28928,0,-0.04,1.01
28954,0.01,-0.04,1.01
28981,0.01,-0.04,1.01
29007,0.01,-0.04,1.02
29035,0,-0.04,1.02
29063,0,-0.04,1.01
29089,0.01,-0.03,1.01
29116,0.01,-0.04,1.02
29143,0.01,-0.04,1.02
29169,0,-0.04,1.01
29197,0.01,-0.04,1.02
29223,0.01,-0.04,1.02
29250,0,-0.04,1.02
29277,0.01,-0.04,1.02
29303,0,-0.04,1.01
29330,0.01,-0.04,1.02
29358,0.01,-0.04,1.02
29384,0,-0.04,1.01
29411,0,-0.04,1.02
29437,0,-0.04,1.01
29464,0,-0.04,1.01
29491,0,-0.04,1.01
29517,0,-0.04,1.02
29545,0.01,-0.04,1.02
29572,0,-0.04,1.02
29598,0.01,-0.04,1.01
29625,0,-0.04,1.02
29651,0.01,-0.03,1.02
29678,0.01,-0.03,1.01
29706,0,-0.04,1.01
29732,0,-0.04,1.01
29759,0.01,-0.03,1.01
29786,0.01,-0.04,1.02
29812,0.01,-0.04,1.01
29839,0.01,-0.04,1.02
29867,0,-0.04,1.02
29893,0,-0.04,1.02
29920,0.01,-0.05,1.02
29946,0,-0.04,1.02
29973,0.01,-0.04,1.01
30000,0,-0.04,1.02
30026,0,-0.04,1.02
30053,0,-0.04,1.02
30081,0.01,-0.03,1.01
30107,0,-0.04,1.01
30135,0.01,-0.04,1.02
30161,0,-0.04,1.01
30188,0,-0.04,1.01
30215,0.01,-0.04,1.01
30242,0.01,-0.04,1.02
30269,0,-0.04,1.01
30296,0.01,-0.04,1.02
30322,0.01,-0.04,1.02
30349,0.01,-0.03,1.02
30375,0,-0.04,1.02
30403,0.01,-0.03,1.02
30430,0.01,-0.04,1.01
30456,0.01,-0.03,1.01
30483,0,-0.04,1.01
30511,0.01,-0.04,1.02
30537,0.01,-0.04,1.02
30565,0,-0.04,1.02
30592,0.01,-0.05,1.01
30618,0,-0.04,1.02
30645,0,-0.04,1.03
30671,0,-0.03,1.02
30699,0.01,-0.04,1.01
30727,0.01,-0.04,1.01
30753,0.01,-0.04,1.02
30780,0,-0.04,1.02
30807,0.01,-0.04,1.01
30833,0,-0.04,1.01
30860,0,-0.04,1.02
30888,0.01,-0.04,1.01
30915,0,-0.04,1.02
30942,0,-0.04,1.02
30968,0,-0.04,1.01
30995,0.01,-0.04,1.02
31022,0,-0.04,1.01
31050,0,-0.04,1.02
31077,0.01,-0.03,1.02
31104,0.01,-0.04,1.01
31130,0,-0.04,1.01
31157,0,-0.04,1.02
31183,0.01,-0.04,1.01
31210,0,-0.04,1.02
31238,0,-0.04,1.01
31264,0,-0.04,1.01
31291,0.01,-0.04,1.01
31318,0,-0.04,1.01
31344,0.01,-0.04,1.01
31371,0.01,-0.04,1.02
31398,0.01,-0.04,1.02
31425,0,-0.04,1.02
31452,0,-0.04,1.02
31478,0.01,-0.04,1.02
31505,0.01,-0.04,1.01
31532,0,-0.04,1.02
31560,0.01,-0.04,1.02
31587,0,-0.04,1.02
31613,0.01,-0.04,1.02
31640,0,-0.04,1.01
31667,0.01,-0.04,1.02
31693,0.01,-0.04,1.02
31721,0.01,-0.04,1.01
31748,0,-0.04,1.01
31774,0.01,-0.04,1.02
31801,0,-0.04,1.01
31827,0.01,-0.04,1.01
31854,0.01,-0.04,1.02
31881,0,-0.04,1.02
31908,0,-0.04,1
31936,0,-0.04,1.02
31963,0,-0.04,1.02
31989,0,-0.04,1.01
32017,0,-0.04,1.02
32044,0.01,-0.04,1
32071,0.01,-0.03,1.01
32098,0,-0.04,1.02
32124,0.01,-0.04,1.02
32151,0,-0.04,1.01
32179,0.01,-0.04,1.01
32205,0.01,-0.04,1.01
32233,0.01,-0.04,1.01
32260,0.01,-0.04,1.02
32286,0.01,-0.04,1.02
32313,0.01,-0.03,1.01
32339,0.01,-0.04,1.02
32366,0.01,-0.04,1.01
32394,0.01,-0.04,1.01
32420,0,-0.04,1.02
32447,0.01,-0.04,1.02
32474,0.01,-0.04,1.02
32500,0.01,-0.03,1.02
32527,0.01,-0.04,1.03
32555,0.01,-0.04,1.01
32581,0.01,-0.03,1.03
32608,0,-0.04,1.02
32634,0,-0.03,1.01
32661,0,-0.04,1.02
32688,0.01,-0.04,1.01
32715,0.01,-0.04,1.02
32742,0.01,-0.04,1.02
32769,0.01,-0.04,1.02
32795,0.01,-0.04,1.02
32822,0,-0.04,1.01
32848,0.01,-0.04,1.02
32875,0.01,-0.04,1.01
32903,0,-0.04,1.02
32929,0.01,-0.03,1.01
32956,0,-0.04,1.02
32983,0.01,-0.04,1.02
33009,0.01,-0.04,1.02
33036,0,-0.04,1.02
33064,0.01,-0.04,1.02
33091,0,-0.04,1.01
33118,0.01,-0.04,1.01
33144,0,-0.05,1.01
33171,0,-0.04,1.01
33198,0,-0.04,1.02
33225,0.01,-0.04,1.02
33252,0,-0.04,1.01
33278,0,-0.04,1.01
33305,0,-0.04,1.01
33332,0.01,-0.03,1.01
33358,0,-0.04,1.01
33386,0,-0.04,1.01
33413,0,-0.04,1.01
33439,0.01,-0.04,1.02
33466,0.01,-0.04,1.01
33492,0,-0.05,1.01
33519,0.01,-0.04,1.02
33546,0.01,-0.03,1.02
33573,0.01,-0.03,1.02
33600,0.02,-0.04,1.02
33627,0.01,-0.04,1.01
33653,0,-0.04,1.01
33680,0.01,-0.04,1.02
33707,0.01,-0.04,1.01
33734,0.01,-0.04,1.01
33761,0.01,-0.04,1.01
33787,0.01,-0.04,1.01
33814,0.01,-0.04,1.01
33841,0,-0.03,1.01
33867,0.01,-0.03,1.02
33895,0.01,-0.04,1.01
33922,0.01,-0.04,1.01
33948,0.01,-0.05,1.01
33975,0.01,-0.03,1.02
34001,0,-0.03,1.02
34028,0.01,-0.04,1.01
34056,0,-0.04,1.01
34082,0.01,-0.04,1.02
34109,0,-0.04,1.02
34136,0,-0.04,1.02
34163,0,-0.04,1.01
34190,0,-0.04,1.02
34217,0.01,-0.04,1.02
34244,0.01,-0.04,1.01
34271,0,-0.04,1.02
34297,0.01,-0.04,1.02
34324,0,-0.04,1.02
34352,0,-0.04,1.01
34380,0.01,-0.04,1.02
34407,0.01,-0.04,1.01
34434,0.01,-0.04,1.02
34460,0,-0.03,1.02
34487,0.01,-0.03,1.02
34513,0.01,-0.04,1.01
34541,0,-0.04,1.01
34568,0,-0.04,1.01
34595,0.01,-0.04,1.02
34622,0.01,-0.04,1.01
34649,0,-0.04,1.01
34675,0,-0.04,1
34703,0,-0.04,1.02
34729,0.01,-0.03,1.01
34756,0.01,-0.04,1.02
34783,0,-0.04,1.01
34809,0,-0.03,1.02
34836,0.01,-0.04,1.02
34863,0,-0.04,1.03
34890,0,-0.04,1
34917,0.01,-0.04,1
34944,0,-0.04,1.02
34970,0,-0.04,1.01
34997,0.01,-0.04,1
35023,0,-0.04,1.01
35052,0.01,-0.03,1.01
35079,0,-0.04,1.02
35105,0,-0.03,1.01
35132,0.01,-0.04,1.02
35159,0.01,-0.04,1.02
35185,0,-0.04,1.02
35213,0.01,-0.04,1.02
35239,0,-0.04,1.01
35266,0,-0.04,1.01
35293,0.01,-0.04,1.02
35319,0.01,-0.04,1.01
35346,0.01,-0.04,1.02
35373,0,-0.04,1.01
35400,0.01,-0.04,1.02
35427,0,-0.04,1.02
35453,0.01,-0.04,1.01
35480,0.01,-0.04,1.01
35507,0,-0.04,1.01
35534,0.01,-0.04,1.02
35562,0.01,-0.03,1.01
35589,0.01,-0.04,1.01
35615,0.01,-0.04,1.02
35642,0.01,-0.04,1.01
35668,0,-0.04,1.01
35695,0.01,-0.04,1.01
35723,0.01,-0.04,1.01
35749,0.01,-0.04,1.01
35776,0.01,-0.04,1.02
35803,0.01,-0.04,1.02
35829,0.01,-0.04,1.01
35856,0.01,-0.04,1.01
35884,0,-0.04,1.02
35910,0.01,-0.03,1.01
35937,0.01,-0.04,1.01
35963,0,-0.04,1.02
35990,0.01,-0.04,1.02
36017,0.01,-0.04,1.01
36044,0.01,-0.04,1.01
36071,0.01,-0.04,1.02
36098,0,-0.04,1.01
36125,0.01,-0.03,1.02
36152,0.01,-0.04,1.03
36178,0,-0.04,1.01
36206,0,-0.04,1.02
36233,0.01,-0.04,1.02
36259,0.01,-0.04,1.01
36286,0.01,-0.04,1.01
36313,0.01,-0.04,1.02
36339,0.01,-0.04,1.01
36367,0.01,-0.04,1.02
36393,0,-0.04,1.01
36420,0.01,-0.03,1.02
36447,0.01,-0.04,1.02
36473,0,-0.04,1.01
36500,0,-0.04,1.02
36529,0.01,-0.04,1.01
36555,0,-0.04,1.01
36582,0.01,-0.03,1.01
36609,0.01,-0.04,1.02
36635,0,-0.04,1.01
36663,0.01,-0.03,1.01
36689,0.01,-0.04,1.01
36717,0,-0.04,1.01
36744,0.01,-0.04,1.01
36770,0.01,-0.04,1.01
36797,0.01,-0.03,1.01
36824,0.01,-0.04,1.02
36850,0,-0.04,1.02
36878,0.01,-0.03,1.01
36904,0.02,-0.03,1.03
36931,0,-0.04,1.02
36958,0,-0.04,1.01
36985,0.01,-0.03,1.01
37012,0.01,-0.03,1.01
37040,0.01,-0.04,1.01
37066,0,-0.04,1.01
37094,0,-0.04,1.02
37121,0.01,-0.04,1.01
37147,0,-0.04,1.02
37174,0,-0.04,1.02
37201,0.01,-0.04,1.02
37228,0.01,-0.03,1.02
37255,0.01,-0.05,1.02
37281,0,-0.03,1.02
37308,0.01,-0.04,1.02
37335,0,-0.03,1.02
37361,0.01,-0.04,1.01
37389,0.01,-0.04,1.01
37415,0,-0.04,1.01
37442,0,-0.04,1.01
37469,0,-0.04,1.03
37496,0.01,-0.04,1.01
37523,0.01,-0.04,1.01
37551,0,-0.04,1.01
37577,0,-0.04,1.01
37604,0,-0.04,1.01
37630,0.01,-0.04,1.02
37657,0,-0.04,1.02
37684,0.01,-0.03,1.01
37710,0,-0.04,1.02
37738,0,-0.04,1.01
37765,0.01,-0.04,1.02
37791,0.01,-0.04,1.01
37818,0,-0.04,1.01
37846,0.01,-0.04,1.02
37872,0,-0.04,1.02
37900,0,-0.04,1.02
37926,0.01,-0.04,1.01
37953,0.01,-0.04,1.01
37980,0.01,-0.04,1.02
38006,0,-0.04,1.01
38033,0.01,-0.04,1.02
38061,0,-0.03,1.02
38087,0.01,-0.04,1.02
38114,0,-0.03,1.01
38140,0,-0.04,1.01
38167,0.01,-0.04,1.02
38194,0.01,-0.04,1.02
38220,0,-0.04,1.02
38248,0.01,-0.04,1.02
38275,0.01,-0.04,1.01
38301,0,-0.04,1.01
38328,0,-0.04,1.01
38354,0,-0.03,1.01
38381,0,-0.04,1.01
38409,0.01,-0.04,1.01
38435,0.01,-0.04,1.02
38462,0,-0.04,1.02
38489,0.01,-0.04,1.02
38515,0.01,-0.04,1.02
38542,0.01,-0.04,1.02
38569,0,-0.04,1.01
38596,0,-0.04,1.02
38623,0,-0.03,1.02
38649,0.01,-0.04,1.01
38676,0,-0.04,1.01
38703,0.01,-0.04,1.02
38729,0.01,-0.04,1.01
38757,0,-0.04,1.01
38784,0,-0.04,1.02
38810,0.01,-0.04,1.01
38837,0.01,-0.04,1.02
38863,0,-0.04,1.01
38890,0,-0.04,1.02
38918,0,-0.04,1.01
38944,0,-0.04,1.02
38971,0,-0.04,1.01
38998,0.01,-0.04,1.01
39024,0.01,-0.04,1.02
39051,0.01,-0.04,1.01
39078,0.01,-0.04,1.02
39105,0.01,-0.04,1.01
39132,0,-0.04,1.01
39158,0.01,-0.04,1.02
39185,0,-0.04,1
39212,0.01,-0.04,1.01
39238,0.01,-0.04,1.02
39266,0.01,-0.03,1.02
39292,0,-0.04,1.01
39319,0.01,-0.04,1.01
39346,0,-0.03,1.01
39372,0,-0.03,1
39399,0.01,-0.04,1.02
39427,0.01,-0.04,1.02
39453,0.01,-0.04,1.01
39480,0,-0.03,1.02
39506,0,-0.04,1.02
39533,0,-0.04,1.01
39560,0.01,-0.04,1.02
39587,0.01,-0.04,1.01
39614,0,-0.04,1.02
39641,0.01,-0.04,1.02
39667,0.01,-0.04,1.01
39694,0.01,-0.04,1.03
39720,0.01,-0.03,1.01
39748,0,-0.04,1.01
39775,0,-0.04,1.02
39801,0,-0.04,1.02
39828,0,-0.03,1.01
39855,0,-0.04,1.01
39881,0,-0.04,1.02
39908,0.01,-0.04,1.01
39936,0,-0.04,1.01
39962,0.01,-0.04,1.01
39989,0,-0.03,1.01
40015,0.01,-0.04,1.02
40042,0.01,-0.04,1
40069,0.01,-0.04,1.01
40096,0,-0.04,1.01
40124,0.01,-0.04,1.01
40151,0.01,-0.04,1.02
40177,0,-0.04,1.02
40204,0,-0.04,1.03
40230,0.01,-0.04,1.01
40258,0.01,-0.04,1.01
40285,0.01,-0.04,1.01
40311,0,-0.03,1.01
40338,0.01,-0.04,1.02
40365,0,-0.04,1.03
40391,0.01,-0.03,1.01
40418,0,-0.04,1.01
40445,0.01,-0.04,1.02
40472,0.01,-0.03,1.01
40499,0,-0.04,1.02
40525,0,-0.04,1.01
40552,0.01,-0.03,1.02
40579,0.01,-0.04,1.02
40606,0.01,-0.04,1.02
40633,0.01,-0.04,1.02
40659,0,-0.04,1.02
40686,0.01,-0.04,1.01
40713,0.01,-0.04,1.02
40739,0,-0.04,1.02
40768,0,-0.04,1.01
40795,0,-0.04,1.01
40821,0.01,-0.04,1.01
40848,0.01,-0.03,1.01
40875,0.01,-0.04,1.02
40901,0,-0.04,1.01
40929,0,-0.04,1.01
40956,0,-0.04,1.01
40983,0,-0.04,1.02
41010,0.01,-0.04,1.02
41036,0.01,-0.04,1.02
41063,0,-0.04,1.02
41091,0.01,-0.04,1.02
41117,0,-0.04,1.03
41144,0,-0.03,1.01
41170,0,-0.04,1.02
41197,0.01,-0.04,1.01
41224,0.01,-0.04,1.02
41250,0.01,-0.04,1.02
41278,0.01,-0.04,1.01
41305,0.01,-0.04,1.02
41331,0.01,-0.04,1.02
41358,0,-0.04,1.01
41384,0,-0.04,1.02
41411,0.01,-0.04,1.02
41439,0,-0.04,1.02
41465,0.01,-0.03,1.02
41492,0,-0.04,1.01
41519,0,-0.04,1.02
41545,0.01,-0.03,1.02
41572,0,-0.03,1.02
41600,0.01,-0.04,1
41626,0,-0.04,1.01
41653,0.01,-0.04,1.02
41679,0.01,-0.03,1.01
41706,0.01,-0.04,1.01
41733,0,-0.04,1.01
41760,0.01,-0.04,1.01
41787,0,-0.04,1.01
41814,0,-0.04,1.02
41840,0.01,-0.04,1.01
41867,0.01,-0.04,1.01
41893,0.01,-0.04,1.02
41920,0,-0.04,1.02
41948,0,-0.04,1.02
41974,0.01,-0.03,1.01
42001,0.01,-0.04,1.01
42028,0.01,-0.04,1.01
42054,0,-0.04,1.01
42082,0,-0.03,1.02
42109,0.01,-0.04,1.01
42136,0,-0.04,1.02
42163,0.01,-0.04,1.02
42189,0,-0.04,1
42216,0.01,-0.03,1.01
42243,0,-0.03,1.02
42270,0.01,-0.04,1.01
42297,0.01,-0.04,1.01
42323,0,-0.04,1.02
42350,0,-0.04,1.02
42377,0,-0.04,1.02
42403,0.01,-0.05,1.01
42430,0.01,-0.04,1.02
42458,0.01,-0.04,1.01
42484,0,-0.04,1.02
42511,0.01,-0.04,1.02
42537,0.01,-0.04,1.02
42564,0.01,-0.04,1.02
42591,0.01,-0.03,1.01
42618,0,-0.04,1.01
42646,0.01,-0.04,1.01
42673,0,-0.04,1.01
42699,0.01,-0.04,1.02
42726,0,-0.04,1.02
42753,0,-0.04,1.02
42780,0,-0.04,1.01
42807,0,-0.04,1.01
42834,0,-0.04,1.01
42861,0.01,-0.04,1.02
42888,0,-0.04,1.01
42914,0.01,-0.04,1.01
42942,0.01,-0.04,1.02
42969,0.01,-0.04,1.02
42995,0,-0.04,1.02
43022,0,-0.04,1.01
43048,0.01,-0.04,1.02
43075,0.01,-0.04,1.01
43102,0.01,-0.04,1.01
43129,0,-0.03,1.02
43156,0.01,-0.04,1.02
43183,0.01,-0.04,1
43209,0.01,-0.04,1.02
43236,0.01,-0.03,1
43262,0,-0.04,1.01
43290,0.01,-0.04,1.01
43317,0.01,-0.04,1.02
43343,0,-0.04,1.02
43371,0,-0.04,1.02
43398,0.01,-0.04,1.02
43424,0.01,-0.04,1.01
43452,0.01,-0.04,1.01
43479,0.01,-0.04,1.02
43505,0.01,-0.04,1.03
43532,0.01,-0.04,1.02
43558,0,-0.04,1.01
43585,0.01,-0.03,1.02
43613,0.01,-0.04,1.02
43639,0,-0.04,1.01
43667,0.01,-0.04,1.03
43694,0,-0.04,1.01
43720,0.01,-0.04,1.01
43747,0,-0.04,1.02
43773,0,-0.04,1.02
43801,0,-0.04,1.02
43828,0.01,-0.04,1.03
43854,0.01,-0.04,1.03
43881,0,-0.04,1.02
43909,0,-0.04,1.01
43935,0,-0.03,1.02
43963,0,-0.04,1.01
43990,0,-0.04,1.01
44017,0,-0.04,1.02
44044,0.01,-0.04,1.02
44070,0,-0.04,1.01
44097,0.01,-0.04,1
44125,0.01,-0.04,1.02
44151,0.01,-0.04,1.01
44178,0.01,-0.04,1.02
44205,0.01,-0.04,1.01
44231,0.01,-0.04,1.02
44258,0.01,-0.04,1.01
44285,0.01,-0.04,1.01
44312,0,-0.04,1.01
44339,0,-0.04,1.01
44365,0.01,-0.03,1.02
44392,0.01,-0.04,1.01
44419,0.01,-0.04,1.02
44446,0.01,-0.04,1.02
44473,0.01,-0.04,1.01
44499,0.01,-0.04,1
44526,0.01,-0.03,1.02
44553,0,-0.04,1.01
44579,0.01,-0.04,1.02
44607,0,-0.04,1.02
44634,0.01,-0.03,1.01
44660,0.01,-0.04,1.02
44687,0,-0.04,1.01
44715,0.01,-0.04,1.01
44741,0.01,-0.04,1.02
44768,0,-0.04,1.01
44795,0,-0.04,1.02
44822,0,-0.03,1.01
44849,0,-0.04,1.02
44876,0,-0.04,1.02
44903,0.01,-0.04,1.01
44930,0.01,-0.04,1.03
44957,0,-0.04,1.02
44985,0,-0.03,1.02
45011,0.01,-0.04,1.02
45038,0,-0.04,1.03
45065,0.01,-0.04,1.02
45091,0.01,-0.04,1.01
45119,0.01,-0.04,1.01
45146,0,-0.04,1.01
45172,0,-0.04,1.01
45199,0,-0.03,1.01
45227,0,-0.03,1.01
45253,0.01,-0.04,1.01
45281,0.01,-0.04,1.01
45307,0.01,-0.04,1.02
45334,0.01,-0.03,1.01
45361,0.01,-0.04,1.02
45387,0.01,-0.03,1.01
45414,0,-0.04,1.02
45442,0.01,-0.04,1.01
45468,0.01,-0.04,1.02
45495,0,-0.04,1.02
45521,0,-0.04,1.01
45548,0.01,-0.03,1.01
45575,0.01,-0.04,1.02
45601,0,-0.04,1.01
45630,0.01,-0.04,1.01
45657,0.01,-0.03,1.01
45683,0,-0.03,1.02
45710,0.01,-0.04,1.02
45736,0.01,-0.04,1.01
45763,0,-0.04,1.02
45791,0.01,-0.04,1.01
45817,0.01,-0.04,1.02
45844,0.01,-0.04,1.01
45871,0.01,-0.04,1.02
45897,0.01,-0.04,1.02
45924,0.01,-0.04,1.02
45952,0.01,-0.04,1.01
45978,0,-0.04,1.01
46005,0.01,-0.03,1.02
46031,0,-0.04,1.01
46058,0,-0.04,1.02
46085,0,-0.04,1.02
46112,0.01,-0.04,1.01
46139,0.01,-0.04,1.02
46166,0.01,-0.04,1
46192,0.01,-0.04,1.02
46219,0.01,-0.04,1.02
46245,0.01,-0.04,1
46272,0,-0.04,1.02
46300,0.01,-0.04,1.02
46326,0,-0.03,1.02
46353,0,-0.04,1.01
46380,0.01,-0.04,1.02
46406,0,-0.04,1.02
46433,0,-0.03,1.01
46460,0.01,-0.04,1.02
46487,0.01,-0.04,1.01
46514,0.01,-0.04,1.02
46540,0.01,-0.04,1.01
46567,0,-0.04,1.01
46594,0,-0.04,1.01
46620,0,-0.04,1.02
46648,0.01,-0.04,1.01
46674,0.01,-0.04,1.02
46701,0.01,-0.04,1.01
46728,0.01,-0.04,1.01
46754,0.01,-0.04,1.01
46781,0,-0.03,1.01
46809,0.01,-0.04,1.01
46835,0.01,-0.04,1.02
46862,0,-0.04,1.02
46888,0.01,-0.05,1.02
46915,0.01,-0.03,1.01
46942,0.01,-0.05,1.01
46969,0,-0.03,1.02
46996,0.01,-0.04,1.01
47023,0.01,-0.04,1.02
47049,0,-0.04,1.02
47076,0.01,-0.03,1.01
47102,0,-0.04,1.01
47130,0,-0.04,1.02
47157,0,-0.04,1
47184,0.01,-0.04,1.02
47211,0.01,-0.03,1.01
47238,0.01,-0.04,1.01
47264,0,-0.04,1.01
47293,0.01,-0.04,1.02
47320,0.01,-0.04,1.01
47346,0,-0.03,1.02
47373,0.01,-0.04,1.01
47399,0,-0.04,1.02
47426,0,-0.04,1.02
47453,0,-0.04,1.01
47480,0.01,-0.04,1.01
47507,0,-0.04,1.01
47534,0.01,-0.03,1.01
47560,0.01,-0.04,1.02
47587,0,-0.03,1.02
47613,0.01,-0.04,1.01
47641,0.01,-0.05,1.01
47668,0,-0.04,1.01
47694,0.01,-0.04,1.01
47721,0.01,-0.04,1.02
47748,0.01,-0.04,1.01
47774,0.01,-0.04,1.02
47802,0.01,-0.04,1.02
47828,0.01,-0.04,1.02
47855,0.01,-0.04,1.02
47882,0,-0.04,1.02
47908,0.01,-0.04,1.01
47935,0.01,-0.03,1.03
47963,0.01,-0.03,1.02
47989,0.01,-0.04,1.02
48016,0,-0.04,1.02
48043,0.01,-0.04,1.01
48069,0.01,-0.04,1.02
48096,0.01,-0.04,1.01
48122,0.01,-0.04,1.01
48150,0,-0.04,1.02
48177,0.01,-0.04,1.01
